-1.712559021192813502e-01,6.093528300000000009e+00,-6.616848422597882973e+00
1.100189848778626162e-01,6.136188307557691957e+00,-6.476732000000000156e+00
2.085122552769424487e-01,6.318531323615287576e+00,-6.366689846654013607e+00
2.534067409925666592e-01,6.369487717628281587e+00,-6.254526637766687713e+00
7.052258709046620166e-02,6.250167912882906407e+00,-6.316733218054244148e+00
4.494622016084048183e-02,6.296216776256851944e+00,-6.313330880843321502e+00
1.538799999999999890e-01,6.404683918330251302e+00,-6.639198776732809115e+00
1.243266455384131469e-01,6.594945232753766540e+00,-6.871954117370096426e+00
2.685233430249494568e-01,6.706336003107829846e+00,-6.630965791505308182e+00
1.816578044493230848e-01,6.577300312200399901e+00,-6.870477427513703716e+00
8.114530340606335157e-02,6.292941839420807426e+00,-7.043724302934565529e+00
-2.913062423770841902e-01,6.073467713349574026e+00,-7.525913005427227631e+00
-6.882221939157759927e-01,6.214629603245155565e+00,-7.854845733338796876e+00
-5.391278466683635529e-01,6.880974804812949763e+00,-7.557805950829330932e+00
2.515953189483294272e-01,7.890924284358572294e+00,-6.535606627974352989e+00
1.401441963591280260e+00,8.469388000000000361e+00,-5.092896834390283622e+00
4.623647049957148036e-01,7.765966774826940977e+00,-3.787144809145357005e+00
1.942339677345480631e+00,1.227702324561083636e+01,-6.160358985983140911e+00
4.539608804205439441e+00,1.365730176219085124e+01,-9.393747030294095524e+00
1.283882237256922298e+00,6.556790014177513726e+00,-5.364466569367412063e+00
4.105795399754915032e+00,7.186834344317272638e+00,-4.362001907059124939e+00
8.512660561823572891e+00,8.572863860308849837e+00,-5.299989227540194747e+00
9.085105909849989558e+00,8.662717684646491278e+00,-3.849717889825503114e+00
6.838606964400691268e+00,7.031053603845283106e+00,-3.944318055056153405e+00
5.471545046604116891e+00,5.886827395155525444e+00,-3.486002621935722079e+00
5.787569312602356852e+00,5.902529821066829108e+00,-3.423478105181328335e+00
6.426079447678610279e+00,6.444333514043924183e+00,-3.203306162385444189e+00
6.898254999999999804e+00,6.505526399236726931e+00,-3.468550683873815821e+00
6.446674799606372908e+00,5.748911732558943832e+00,-3.532132083425307378e+00
6.049146589075324876e+00,4.541319472386836864e+00,-3.601495720978615367e+00
5.973957059662045488e+00,3.759994848574525150e+00,-3.542317688067591508e+00
6.503659274198830609e+00,3.103508411242755560e+00,-3.637576072036457830e+00
7.289343143486010312e+00,2.776455935791667606e+00,-3.552047986389984757e+00
8.308236870002577490e+00,2.531528065356871693e+00,-2.956270963185947842e+00
8.726365029158102971e+00,2.223177000000000181e+00,-2.056315549844377255e+00
8.757635581023450300e+00,2.242055292355796148e+00,-1.472830314442695077e+00
8.726988678575683167e+00,2.427572265516947603e+00,-1.742050845916014667e+00
8.664417591091295279e+00,2.857483910373724179e+00,-1.909759159677163254e+00
8.632338828553502097e+00,2.932280582339300334e+00,-1.844986359232198891e+00
8.507709000000000188e+00,2.291431426890967238e+00,-1.304984271708438559e+00
8.480922371502147783e+00,1.040107104118795700e+00,-8.897822942963604653e-01
8.747757491705964839e+00,6.755606832534956363e-02,-1.226404244078343808e+00
8.863954425460343955e+00,-3.457355448798185016e-01,-1.179943733094567015e+00
8.863968376253598791e+00,-5.578901149606250165e-01,-6.740485392183737101e-01
8.458412695990055852e+00,-5.358856300000000017e-01,-1.335970640376237029e+00
7.782317342252615511e+00,-6.349793701692538761e-01,-1.791075287699651186e+00
7.412025899616706326e+00,-9.261953048393338772e-01,-1.141707717440868741e+00
7.589060952719174580e+00,-5.983657473144351480e-01,-8.074058558759944493e-01
7.709208608287154263e+00,-4.975652999999999881e-01,-1.003153783162044510e+00
8.184632224935167955e+00,-4.658988435565960540e-01,-1.003580743556595989e+00
8.661091112974911965e+00,-1.278211588707993118e-01,-6.993030777100236461e-01
9.274115000000000109e+00,3.260166879956089003e-01,-1.847800380225974870e-01
9.187461920824528505e+00,3.737898391598747372e-01,-7.723937999999999637e-02
-8.250220266487337528e-02,7.395977529832174824e+00,-6.087067969021003222e+00
-7.041183654094299027e-02,7.204817300000000202e+00,-6.040557889961149840e+00
1.701073208667728542e-01,7.011093349260844931e+00,-6.186396338574793319e+00
3.732192327364157736e-01,6.585120321538808774e+00,-6.285129999999999661e+00
3.838018799999999842e-01,6.556638462166817227e+00,-6.285129999999999661e+00
4.621935693813060686e-01,6.617822955171620336e+00,-6.272064654224340785e+00
6.360801871501573501e-01,6.556551135124498941e+00,-6.269166047997983604e+00
6.835840771947468975e-01,6.602891904166408032e+00,-6.348210034389493828e+00
6.561380800119712697e-01,6.404184987960916509e+00,-6.357676547936974565e+00
6.667653406585020148e-01,6.485609094108227168e+00,-6.335249600506543288e+00
5.307141922816230872e-01,6.612444945125400153e+00,-6.361770599999999831e+00
4.604424999999999768e-01,6.869259334117871596e+00,-6.481393923142221070e+00
5.006050278259419617e-01,6.936575399999999725e+00,-6.421831142546476912e+00
4.875279118686273172e-01,6.916753364751210498e+00,-6.123261482191631799e+00
3.053485985404031378e-01,6.739536028019557534e+00,-6.328888162519891836e+00
2.114943859011600147e-01,6.630012999999999934e+00,-6.438411000000000328e+00
1.914408136379184555e-01,6.858922323881583516e+00,-6.553372399999999764e+00
7.723937999999999637e-02,6.689999266053890281e+00,-6.536718109514755071e+00
2.628213471529775580e-01,6.518663757718917040e+00,-6.495290045616387786e+00
6.290157023994065177e-01,6.231517694955945430e+00,-6.599338652522027004e+00
8.702347596661903495e-01,6.242117035948433035e+00,-6.522090711384087136e+00
7.286846599999999841e-01,6.225568514878248472e+00,-6.289291814812869141e+00
7.117132364324112448e-01,6.336044314991102766e+00,-6.204111802846840718e+00
7.908565687367434816e-01,6.550829375387740683e+00,-6.322178753254527273e+00
1.021194015206893679e+00,6.630012999999999934e+00,-6.255241422464512091e+00
9.045163463055698738e-01,6.804320545045068336e+00,-6.121335686324634651e+00
7.761011631170240399e-01,6.878127080476386546e+00,-6.025983954632346595e+00
4.456501748222280179e-01,6.759707799056866584e+00,-6.096498543165517425e+00
6.900334552840570179e-02,6.545136253284645989e+00,-6.536537898571882721e+00
-1.448762015775631462e-01,6.443496761393713079e+00,-6.405176628678976414e+00
-3.442840600000000029e-01,6.514244522388738190e+00,-6.438411000000000328e+00
-3.442840600000000029e-01,6.591692400000000340e+00,-6.372120389252804884e+00
-3.442840600000000029e-01,6.497764470643062396e+00,-6.323450000000000237e+00
-3.917724432392705181e-01,6.517344025744320035e+00,-6.474439938368385938e+00
-6.038694718018138285e-01,6.553372399999999764e+00,-6.449741843828328491e+00
-7.863814571602796288e-01,6.615094110412497841e+00,-6.415009860071926084e+00
-1.202310435776633213e+00,6.882739188360521787e+00,-6.514917945911813391e+00
-1.416658780444286059e+00,6.972519421777144899e+00,-6.590504363988858749e+00
-1.297085003421581284e+00,6.780690538361556108e+00,-6.535513814073047989e+00
-8.943754361005658016e-01,6.688110322862620194e+00,-6.453252068944530073e+00
-5.303621327588486922e-01,6.678492666143502454e+00,-6.182646800471842674e+00
8.507709000000000188e+00,2.291431426890967238e+00,-1.304984271708438559e+00
8.480922371502147783e+00,1.040107104118795700e+00,-8.897822942963604653e-01
8.747757491705964839e+00,6.755606832534956363e-02,-1.226404244078343808e+00
8.863954425460343955e+00,-3.457355448798185016e-01,-1.179943733094567015e+00
8.863968376253598791e+00,-5.578901149606250165e-01,-6.740485392183737101e-01
8.458412695990055852e+00,-5.358856300000000017e-01,-1.335970640376237029e+00
7.782317342252615511e+00,-6.349793701692538761e-01,-1.791075287699651186e+00
7.412025899616706326e+00,-9.261953048393338772e-01,-1.141707717440868741e+00
7.589060952719174580e+00,-5.983657473144351480e-01,-8.074058558759944493e-01
7.709208608287154263e+00,-4.975652999999999881e-01,-1.003153783162044510e+00
8.184632224935167955e+00,-4.658988435565960540e-01,-1.003580743556595989e+00
8.661091112974911965e+00,-1.278211588707993118e-01,-6.993030777100236461e-01
9.274115000000000109e+00,3.260166879956089003e-01,-1.847800380225974870e-01
9.187461920824528505e+00,3.737898391598747372e-01,-7.723937999999999637e-02
-8.250220266487337528e-02,7.395977529832174824e+00,-6.087067969021003222e+00
-7.041183654094299027e-02,7.204817300000000202e+00,-6.040557889961149840e+00
1.701073208667728542e-01,7.011093349260844931e+00,-6.186396338574793319e+00
3.732192327364157736e-01,6.585120321538808774e+00,-6.285129999999999661e+00
3.838018799999999842e-01,6.556638462166817227e+00,-6.285129999999999661e+00
4.621935693813060686e-01,6.617822955171620336e+00,-6.272064654224340785e+00
6.360801871501573501e-01,6.556551135124498941e+00,-6.269166047997983604e+00
6.835840771947468975e-01,6.602891904166408032e+00,-6.348210034389493828e+00
6.561380800119712697e-01,6.404184987960916509e+00,-6.357676547936974565e+00
6.667653406585020148e-01,6.485609094108227168e+00,-6.335249600506543288e+00
5.307141922816230872e-01,6.612444945125400153e+00,-6.361770599999999831e+00
4.604424999999999768e-01,6.869259334117871596e+00,-6.481393923142221070e+00
5.006050278259419617e-01,6.936575399999999725e+00,-6.421831142546476912e+00
4.875279118686273172e-01,6.916753364751210498e+00,-6.123261482191631799e+00
3.053485985404031378e-01,6.739536028019557534e+00,-6.328888162519891836e+00
2.114943859011600147e-01,6.630012999999999934e+00,-6.438411000000000328e+00
1.914408136379184555e-01,6.858922323881583516e+00,-6.553372399999999764e+00
7.723937999999999637e-02,6.689999266053890281e+00,-6.536718109514755071e+00
2.628213471529775580e-01,6.518663757718917040e+00,-6.495290045616387786e+00
6.290157023994065177e-01,6.231517694955945430e+00,-6.599338652522027004e+00
8.702347596661903495e-01,6.242117035948433035e+00,-6.522090711384087136e+00
7.286846599999999841e-01,6.225568514878248472e+00,-6.289291814812869141e+00
7.117132364324112448e-01,6.336044314991102766e+00,-6.204111802846840718e+00
7.908565687367434816e-01,6.550829375387740683e+00,-6.322178753254527273e+00
1.021194015206893679e+00,6.630012999999999934e+00,-6.255241422464512091e+00
9.045163463055698738e-01,6.804320545045068336e+00,-6.121335686324634651e+00
7.761011631170240399e-01,6.878127080476386546e+00,-6.025983954632346595e+00
4.456501748222280179e-01,6.759707799056866584e+00,-6.096498543165517425e+00
6.900334552840570179e-02,6.545136253284645989e+00,-6.536537898571882721e+00
-1.448762015775631462e-01,6.443496761393713079e+00,-6.405176628678976414e+00
-3.442840600000000029e-01,6.514244522388738190e+00,-6.438411000000000328e+00
-3.442840600000000029e-01,6.591692400000000340e+00,-6.372120389252804884e+00
-3.442840600000000029e-01,6.497764470643062396e+00,-6.323450000000000237e+00
-3.917724432392705181e-01,6.517344025744320035e+00,-6.474439938368385938e+00
-6.038694718018138285e-01,6.553372399999999764e+00,-6.449741843828328491e+00
-7.863814571602796288e-01,6.615094110412497841e+00,-6.415009860071926084e+00
-1.202310435776633213e+00,6.882739188360521787e+00,-6.514917945911813391e+00
-1.416658780444286059e+00,6.972519421777144899e+00,-6.590504363988858749e+00
-1.297085003421581284e+00,6.780690538361556108e+00,-6.535513814073047989e+00
-8.943754361005658016e-01,6.688110322862620194e+00,-6.453252068944530073e+00
-5.303621327588486922e-01,6.678492666143502454e+00,-6.182646800471842674e+00
-3.054078424433866457e-01,6.783108697561722522e+00,-6.055578606810803954e+00
-1.991313724733883572e-01,6.761230836461908034e+00,-6.131848999999999883e+00
-2.658663925205204670e-01,6.803342670891940003e+00,-6.150120486064067471e+00
-3.611900296265904142e-01,6.921359681051783674e+00,-5.976877118586270576e+00
-4.925560390325882110e-01,6.974895499999999693e+00,-5.975228093850354583e+00
-7.502638936102938860e-01,6.844750458342910626e+00,-6.100761426845701330e+00
-8.768731298283297670e-01,6.817719209498268818e+00,-6.250704970171669927e+00
-9.722522419854271458e-01,6.780189513603747997e+00,-6.102162316029145828e+00
-9.595486304752338658e-01,6.600250527484218033e+00,-6.127569916716403498e+00
-1.016823065118751535e+00,6.584661239455550152e+00,-6.191262665118751229e+00
-1.016088983644399146e+00,6.632206762764651486e+00,-6.332430708177799517e+00
-7.595775989093686009e-01,6.793450005255900592e+00,-6.400090999999999752e+00
-2.135938410483984029e-01,6.685736247111820241e+00,-6.060395823456449449e+00
3.676496079143668494e-01,6.492883913492213388e+00,-5.938977843718270755e+00
5.104896593772504376e-01,6.376637224138056226e+00,-6.648019366366405336e+00
3.943692429461330695e-01,6.895195622241415911e+00,-6.964328297286039415e+00
5.343335544716447671e-01,8.212027615533081359e+00,-6.698462802063867905e+00
8.124540403473267114e-01,8.611083429640443043e+00,-5.372272559054260377e+00
-2.223901638221020549e-01,7.406371634400940707e+00,-3.655212382799529536e+00
-1.019175311065444456e+00,8.644934107911019794e+00,-7.142414616541047145e+00
6.578522442665756031e+00,1.669141825615438179e+01,-1.195934454935836655e+01
8.915839746801680121e+00,9.215725875092010355e+00,-5.275993767331232931e+00
1.236908293499368455e-01,4.459019526256821742e+00,-3.947790902703077975e+00
4.134805977107927077e+00,8.771755467917945026e+00,-4.636021599727369491e+00
8.906290363643996955e+00,9.452932523473585036e+00,-4.665429298065611796e+00
8.633993225641482638e+00,9.312974244149359038e+00,-3.575712020012630443e+00
6.068004615199744656e+00,6.527848532935394132e+00,-4.612629067083285683e+00
4.688287230126432448e+00,5.131154108689306881e+00,-4.063530888888715609e+00
5.576745787730076565e+00,5.778421573841905357e+00,-3.541944040425423879e+00
6.929279157247903775e+00,6.725406515207730251e+00,-3.806580634487066739e+00
7.589640295440613471e+00,6.509296719990932623e+00,-4.025851295440613598e+00
7.269207507249044298e+00,5.242666170469407305e+00,-3.848531395097752217e+00
6.814860225469393740e+00,4.137363356177806040e+00,-3.745951936902450541e+00
6.298887301783189230e+00,3.501504764719204577e+00,-3.545004873481405916e+00
6.598113354764785221e+00,3.176710704523521223e+00,-2.868201445235213587e+00
7.100577769009726481e+00,3.060863208500691712e+00,-2.447738215495136593e+00
7.649015233085238563e+00,2.637383069114718204e+00,-2.139074477209855552e+00
8.045132851331796786e+00,2.323275702443504898e+00,-1.707017456108762765e+00
7.985212981611936378e+00,2.228583894542873978e+00,-1.932835097738361263e+00
7.712178647055403680e+00,2.335455535291552920e+00,-2.122777745472249400e+00
7.903078208735437649e+00,2.414778500000000161e+00,-2.240166750844771126e+00
8.099180396856041853e+00,2.254832795234157583e+00,-2.152534129849505096e+00
8.216661958580942837e+00,1.400909770586658665e+00,-1.862777173813204401e+00
8.442040396379546507e+00,6.437713096663063572e-01,-1.686692499999999928e+00
8.632097685538278498e+00,3.192495091583106848e-01,-1.514552848165599874e+00
8.730012182185241443e+00,5.392252245106578940e-02,-1.226616813189012278e+00
8.697697839356733240e+00,-1.591273633145559863e-01,-1.140540805658855961e+00
8.552649540949891716e+00,-2.626276653328918909e-01,-9.961243803925656781e-01
8.057507907396580293e+00,7.519801423756175551e-03,-1.248604243437296812e+00
3.958879489463157375e-01,6.268327649992479600e+00,-7.473059700000000305e+00
-9.075643725391405181e-02,6.430542414977897359e+00,-7.508757140607488445e+00
-3.355750113651842503e-01,6.400090999999999752e+00,-7.328487684543706138e+00
-5.075821627433662053e-01,6.329332322625887741e+00,-7.114025045771414923e+00
-3.662003094962376082e-01,6.185228174259862932e+00,-7.066595252855985443e+00
-1.759276572165477392e-01,6.300204880696043119e+00,-7.019027241913398107e+00
3.525829874936312058e-02,6.292451539616243039e+00,-6.859935000000000116e+00
2.742301570578218120e-02,6.334946347979231618e+00,-6.846522733989397480e+00
1.896964492727373219e-01,6.195164490140923519e+00,-6.821614300000000242e+00
2.071640011600621722e-01,5.885141148069623185e+00,-6.883291303220355317e+00
2.161706204426066535e-01,5.793814646290719850e+00,-6.995441465680358739e+00
4.832663562937346002e-01,5.897842321666043830e+00,-7.193405379298221547e+00
4.570393130039979157e-01,5.998578445669993542e+00,-7.046431403777708269e+00
1.233525425928338887e-01,5.959010012406868562e+00,-6.820820024813736282e+00
-1.910984382084023325e-01,5.787157276067398826e+00,-7.205773683331902824e+00
-1.645797710434931393e-01,5.928349923778585939e+00,-7.643515232213950128e+00
1.672511135066568067e-01,6.186848241497139966e+00,-7.707943829954558623e+00
3.621912945994717470e-01,6.081719422364834315e+00,-7.450445576290490202e+00
4.572204489017778206e-01,5.576376305748513396e+00,-7.323000450257401539e+00
4.682158651944473560e-01,5.410989854024242263e+00,-7.219817835446874277e+00
4.987628199999999956e-01,5.355585081860100516e+00,-7.061393535985153846e+00
4.470643949777078352e-01,5.545480196080081470e+00,-7.000744833931277000e+00
3.171143223540959233e-01,5.840382666569975179e+00,-7.013215999999999894e+00
2.752823839864862454e-01,6.317337303979842389e+00,-7.000333112027027127e+00
2.589482792528480792e-01,6.428518837947733822e+00,-6.984788226543741985e+00
2.175661151613033084e-01,6.336404619495185742e+00,-7.102267630039072799e+00
1.969979501792320786e-01,6.222882245466390572e+00,-7.128176700000000032e+00
3.538025892746435863e-01,6.179365803767185028e+00,-7.072338599758277944e+00
3.817867612697741775e-01,5.940247000000000277e+00,-7.256583029640000682e+00
3.519728300475264970e-01,5.985058625129376253e+00,-7.259052392079434313e+00
5.101590413610990193e-01,6.016887699999999839e+00,-7.337905910177370927e+00
6.977008574450718204e-01,5.810613410215241359e+00,-7.123285697023349350e+00
8.177813170237624441e-01,5.632732524301850674e+00,-6.989256126163581939e+00
7.758467442189962426e-01,5.665125970334596417e+00,-6.905134111714266609e+00
7.604383072292668633e-01,5.697191828167582628e+00,-7.031835993660307871e+00
6.796780561125818076e-01,5.726354654785372311e+00,-7.120161986550710864e+00
4.808293828362918410e-01,5.951497836814464648e+00,-6.979463724434697980e+00
1.950079360367569514e-01,5.940949203780229837e+00,-6.785399713172364677e+00
-2.141008850209486503e-01,5.901926999999999701e+00,-6.583993264430738179e+00
-6.425799529343193539e-01,5.864525014228125777e+00,-6.291559573230682822e+00
-1.144870182015437887e+00,6.033937013465205723e+00,-6.472509671422010058e+00
-1.637486125890326605e+00,6.216346168360519897e+00,-6.626783193368052771e+00
-1.788677316988342758e+00,6.786438141076294173e+00,-6.774499937216182488e+00
-2.052706181173504785e+00,7.191109865511771559e+00,-6.929721670832322822e+00
-1.922017473560888146e+00,7.326379125235902734e+00,-6.846733583978203974e+00
-1.906474849373948288e+00,7.200557959021891108e+00,-6.704523541178327051e+00
-1.681918311437812896e+00,6.713465617507410776e+00,-6.513263796830294439e+00
8.442040396379546507e+00,6.437713096663063572e-01,-1.686692499999999928e+00
8.632097685538278498e+00,3.192495091583106848e-01,-1.514552848165599874e+00
8.730012182185241443e+00,5.392252245106578940e-02,-1.226616813189012278e+00
8.697697839356733240e+00,-1.591273633145559863e-01,-1.140540805658855961e+00
8.552649540949891716e+00,-2.626276653328918909e-01,-9.961243803925656781e-01
8.057507907396580293e+00,7.519801423756175551e-03,-1.248604243437296812e+00
3.958879489463157375e-01,6.268327649992479600e+00,-7.473059700000000305e+00
-9.075643725391405181e-02,6.430542414977897359e+00,-7.508757140607488445e+00
-3.355750113651842503e-01,6.400090999999999752e+00,-7.328487684543706138e+00
-5.075821627433662053e-01,6.329332322625887741e+00,-7.114025045771414923e+00
-3.662003094962376082e-01,6.185228174259862932e+00,-7.066595252855985443e+00
-1.759276572165477392e-01,6.300204880696043119e+00,-7.019027241913398107e+00
3.525829874936312058e-02,6.292451539616243039e+00,-6.859935000000000116e+00
2.742301570578218120e-02,6.334946347979231618e+00,-6.846522733989397480e+00
1.896964492727373219e-01,6.195164490140923519e+00,-6.821614300000000242e+00
2.071640011600621722e-01,5.885141148069623185e+00,-6.883291303220355317e+00
2.161706204426066535e-01,5.793814646290719850e+00,-6.995441465680358739e+00
4.832663562937346002e-01,5.897842321666043830e+00,-7.193405379298221547e+00
4.570393130039979157e-01,5.998578445669993542e+00,-7.046431403777708269e+00
1.233525425928338887e-01,5.959010012406868562e+00,-6.820820024813736282e+00
-1.910984382084023325e-01,5.787157276067398826e+00,-7.205773683331902824e+00
-1.645797710434931393e-01,5.928349923778585939e+00,-7.643515232213950128e+00
1.672511135066568067e-01,6.186848241497139966e+00,-7.707943829954558623e+00
3.621912945994717470e-01,6.081719422364834315e+00,-7.450445576290490202e+00
4.572204489017778206e-01,5.576376305748513396e+00,-7.323000450257401539e+00
4.682158651944473560e-01,5.410989854024242263e+00,-7.219817835446874277e+00
4.987628199999999956e-01,5.355585081860100516e+00,-7.061393535985153846e+00
4.470643949777078352e-01,5.545480196080081470e+00,-7.000744833931277000e+00
3.171143223540959233e-01,5.840382666569975179e+00,-7.013215999999999894e+00
2.752823839864862454e-01,6.317337303979842389e+00,-7.000333112027027127e+00
2.589482792528480792e-01,6.428518837947733822e+00,-6.984788226543741985e+00
2.175661151613033084e-01,6.336404619495185742e+00,-7.102267630039072799e+00
1.969979501792320786e-01,6.222882245466390572e+00,-7.128176700000000032e+00
3.538025892746435863e-01,6.179365803767185028e+00,-7.072338599758277944e+00
3.817867612697741775e-01,5.940247000000000277e+00,-7.256583029640000682e+00
3.519728300475264970e-01,5.985058625129376253e+00,-7.259052392079434313e+00
5.101590413610990193e-01,6.016887699999999839e+00,-7.337905910177370927e+00
6.977008574450718204e-01,5.810613410215241359e+00,-7.123285697023349350e+00
8.177813170237624441e-01,5.632732524301850674e+00,-6.989256126163581939e+00
7.758467442189962426e-01,5.665125970334596417e+00,-6.905134111714266609e+00
7.604383072292668633e-01,5.697191828167582628e+00,-7.031835993660307871e+00
6.796780561125818076e-01,5.726354654785372311e+00,-7.120161986550710864e+00
4.808293828362918410e-01,5.951497836814464648e+00,-6.979463724434697980e+00
1.950079360367569514e-01,5.940949203780229837e+00,-6.785399713172364677e+00
-2.141008850209486503e-01,5.901926999999999701e+00,-6.583993264430738179e+00
-6.425799529343193539e-01,5.864525014228125777e+00,-6.291559573230682822e+00
-1.144870182015437887e+00,6.033937013465205723e+00,-6.472509671422010058e+00
-1.637486125890326605e+00,6.216346168360519897e+00,-6.626783193368052771e+00
-1.788677316988342758e+00,6.786438141076294173e+00,-6.774499937216182488e+00
-2.052706181173504785e+00,7.191109865511771559e+00,-6.929721670832322822e+00
-1.922017473560888146e+00,7.326379125235902734e+00,-6.846733583978203974e+00
-1.906474849373948288e+00,7.200557959021891108e+00,-6.704523541178327051e+00
-1.681918311437812896e+00,6.713465617507410776e+00,-6.513263796830294439e+00
-1.437588767372632415e+00,6.317667530814334853e+00,-6.442478265647503477e+00
-1.258010336496453219e+00,5.984528832390723529e+00,-6.488654495894270013e+00
-1.169046836651387311e+00,6.059341167529038508e+00,-6.539221256466483112e+00
-1.003166422580823447e+00,6.177984597884469409e+00,-6.353576745231958256e+00
-7.192881789699892003e-01,6.208489400000000380e+00,-6.314843919513914550e+00
-7.658074999999999743e-01,6.396848484015502656e+00,-6.179896531030305340e+00
-8.426023879134467709e-01,6.348971357379891600e+00,-6.297929042217566220e+00
-1.038862596387109205e+00,6.258750374258815086e+00,-6.345016767033032856e+00
-9.485536603197011196e-01,6.208489400000000380e+00,-6.330816292942630596e+00
-8.471074538525931175e-01,6.245256391506104343e+00,-6.446176603264277993e+00
-9.467227487653384621e-01,6.283293802868938016e+00,-6.683444560965380532e+00
-8.982369394538642915e-01,6.497583597302941882e+00,-6.717355606098116994e+00
-7.047067650333568301e-01,6.485708631553338321e+00,-6.718043641361851392e+00
-4.574203224406355739e-01,6.359945923392964495e+00,-6.859022652173192292e+00
-3.154169431258346257e-01,6.285129999999999661e+00,-6.754426953258267474e+00
-1.713446799314869429e-01,6.228147470328411650e+00,-6.762308061250422497e+00
-3.382600882546142329e-01,6.061231989103388784e+00,-7.220003756749875379e+00
-2.734413863365501851e-01,6.126051015507127495e+00,-7.465329075864336694e+00
4.425994362468262944e-01,6.016887699999999839e+00,-7.047245167674045518e+00
